time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0254761555033,0.130376053573,12.2772671016,0.041038891567,0.0312028804014,0.0,-0.119765519347,0.325108904126,3.48432330802,0.0324833423551,0.0884753684785,0.0,457.0869767215221,458.6919404737626,458.2124804456471,458.0044982839287
1.3800000000000008,-0.0334452816553,0.150888581978,12.4929702348,0.0434956689122,0.0366208250348,0.0,-0.146492868982,0.358879543042,3.70505137315,0.054007711775,0.0937152300011,0.0,484.8528504217767,485.25243496754064,483.9514224479684,485.56957734088877
1.4400000000000008,-0.0431258191623,0.173462796103,12.7212329991,0.0473800761734,0.0424421598552,0.0,-0.176834272345,0.393984225269,3.90299676443,0.0803945905066,0.102924787859,0.0,480.04759133001755,480.75318556952857,478.12823801897696,480.137019015595
1.5000000000000009,-0.0546542566184,0.198116190041,12.9587854987,0.05235644191,0.0487428297725,0.0,-0.208077611498,0.428282750705,4.01496506899,0.0875940793064,0.10888458667,0.0,455.2891579129262,455.7750862648445,455.1668652772735,455.74810649013244
1.560000000000001,-0.0683494841099,0.225101816087,13.2061933521,0.0580266162414,0.0557352361225,0.0,-0.249200648073,0.471846528122,4.2310918637,0.105607658708,0.128599828141,0.0,485.87182217960594,487.3584156924553,487.48242439774015,488.833269092902
1.620000000000001,-0.0846477072398,0.254802357528,13.4658859897,0.0642961935314,0.0633270066676,0.0,-0.294918087916,0.518852658603,4.42447962857,0.102166794418,0.122034136032,0.0,483.1942278485053,482.71213942943956,482.28401623902437,482.032624634283
1.680000000000001,-0.103632639007,0.287233300951,13.7335676772,0.0704517809988,0.0702594902114,0.0,-0.338597662056,0.562756233969,4.49784271612,0.103431758053,0.097592733562,0.0,449.3142861988437,447.3396820451215,447.75816491792796,447.87012158202765
1.740000000000001,-0.125571936439,0.322622305598,14.0084375721,0.0773849326793,0.0762142841763,0.0,-0.393323595251,0.617563956279,4.66368563554,0.132658138317,0.102362169446,0.0,476.7350703895464,477.1071192445328,475.98108039277463,478.223220119311
1.8000000000000012,-0.15059596582,0.361121468047,14.288924769,0.0853460409374,0.0821003720075,0.0,-0.441348037265,0.666446703229,4.68565659427,0.132739022986,0.0878269906988,0.0,434.6420142857264,433.43039117246803,434.4560375635242,434.47945685608533
1.8600000000000012,-0.178595470455,0.40268577414,14.5705561792,0.093880149328,0.0884571053311,0.0,-0.4924948488,0.719758208538,4.70183259139,0.156502924229,0.128425426041,0.0,430.9956093040076,434.4230939385149,432.04270236896673,434.06091720154336
